,Postcode,State,Municipality,City,Settlement
923,12200,Ciudad de México,Milpa Alta,Ciudad de México,Nochtla
924,12200,Ciudad de México,Milpa Alta,Ciudad de México,Ocotitla
925,12200,Ciudad de México,Milpa Alta,Ciudad de México,Panchimalco
926,12200,Ciudad de México,Milpa Alta,Ciudad de México,Tula
927,12250,Ciudad de México,Milpa Alta,Ciudad de México,San Bartolomé Xicomulco
928,12300,Ciudad de México,Milpa Alta,Ciudad de México,San Salvador Cuauhtenco
929,12400,Ciudad de México,Milpa Alta,Ciudad de México,Centro
930,12400,Ciudad de México,Milpa Alta,Ciudad de México,San Juan
931,12400,Ciudad de México,Milpa Alta,Ciudad de México,San Miguel
932,12410,Ciudad de México,Milpa Alta,Ciudad de México,Chalmita
933,12500,Ciudad de México,Milpa Alta,Ciudad de México,San Lorenzo Tlacoyucan
934,12600,Ciudad de México,Milpa Alta,Ciudad de México,San Jerónimo Miacatlán
935,12700,Ciudad de México,Milpa Alta,Ciudad de México,San Francisco Tecoxpa
936,12800,Ciudad de México,Milpa Alta,Ciudad de México,San Juan Tepenahuac
937,12910,Ciudad de México,Milpa Alta,Ciudad de México,La Lupita Teticpac
938,12920,Ciudad de México,Milpa Alta,Ciudad de México,San Marcos
939,12930,Ciudad de México,Milpa Alta,Ciudad de México,San Miguel
940,12940,Ciudad de México,Milpa Alta,Ciudad de México,San José
941,12950,Ciudad de México,Milpa Alta,Ciudad de México,La Lupita Xolco
942,13000,Ciudad de México,Tláhuac,Ciudad de México,La Asunción
943,13010,Ciudad de México,Tláhuac,Ciudad de México,Santa Cecilia
944,14239,Ciudad de México,Tlalpan,Ciudad de México,Los Encinos
945,14240,Ciudad de México,Tlalpan,Ciudad de México,Lomas de Padierna
946,14240,Ciudad de México,Tlalpan,Ciudad de México,Lomas Hidalgo
947,14248,Ciudad de México,Tlalpan,Ciudad de México,Cruz del Farol
948,14250,Ciudad de México,Tlalpan,Ciudad de México,Miguel Hidalgo 2A Sección
949,14250,Ciudad de México,Tlalpan,Ciudad de México,Miguel Hidalgo 3A Sección
950,14250,Ciudad de México,Tlalpan,Ciudad de México,Miguel Hidalgo 4A Sección
951,14250,Ciudad de México,Tlalpan,Ciudad de México,Miguel Hidalgo
952,14260,Ciudad de México,Tlalpan,Ciudad de México,El Capulín
953,14260,Ciudad de México,Tlalpan,Ciudad de México,Miguel Hidalgo 1A Sección
954,14266,Ciudad de México,Tlalpan,Ciudad de México,Zacayucan Peña Pobre
955,14267,Ciudad de México,Tlalpan,Ciudad de México,De Caramagüey
956,14268,Ciudad de México,Tlalpan,Ciudad de México,La Lonja
957,14269,Ciudad de México,Tlalpan,Ciudad de México,La Fama
958,14270,Ciudad de México,Tlalpan,Ciudad de México,Primavera
959,14273,Ciudad de México,Tlalpan,Ciudad de México,Solidaridad
960,14275,Ciudad de México,Tlalpan,Ciudad de México,Paraje 38
961,14276,Ciudad de México,Tlalpan,Ciudad de México,Verano
962,14300,Ciudad de México,Tlalpan,Ciudad de México,Nueva Oriental Coapa
963,14300,Ciudad de México,Tlalpan,Ciudad de México,Residencial Acoxpa
964,14300,Ciudad de México,Tlalpan,Ciudad de México,Residencial Miramontes
965,14308,Ciudad de México,Tlalpan,Ciudad de México,Ex Hacienda Coapa
966,14310,Ciudad de México,Tlalpan,Ciudad de México,Belisario Domínguez
967,14310,Ciudad de México,Tlalpan,Ciudad de México,Floresta Coyoacán
968,14320,Ciudad de México,Tlalpan,Ciudad de México,Vergel Coapa
969,14325,Ciudad de México,Tlalpan,Ciudad de México,Rinconada Coapa 2A Sección
970,14326,Ciudad de México,Tlalpan,Ciudad de México,Tenorios
971,14330,Ciudad de México,Tlalpan,Ciudad de México,Granjas Coapa
972,14330,Ciudad de México,Tlalpan,Ciudad de México,Rinconada Coapa 1A Sección
973,14340,Ciudad de México,Tlalpan,Ciudad de México,Vergel de Coyoacán
974,14340,Ciudad de México,Tlalpan,Ciudad de México,Vergel del Sur
975,14350,Ciudad de México,Tlalpan,Ciudad de México,Prado Coapa 1A Sección
976,14357,Ciudad de México,Tlalpan,Ciudad de México,Prado Coapa 2A Sección
977,14357,Ciudad de México,Tlalpan,Ciudad de México,Prado Coapa 3A Sección
978,14360,Ciudad de México,Tlalpan,Ciudad de México,Magisterial
979,14360,Ciudad de México,Tlalpan,Ciudad de México,Magisterial Coapa
980,14370,Ciudad de México,Tlalpan,Ciudad de México,Residencial Chimali
981,14370,Ciudad de México,Tlalpan,Ciudad de México,San Lorenzo Huipulco
982,14370,Ciudad de México,Tlalpan,Ciudad de México,Villa Lázaro Cárdenas
983,14376,Ciudad de México,Tlalpan,Ciudad de México,Arboledas del Sur
984,14377,Ciudad de México,Tlalpan,Ciudad de México,Hacienda San Juan
985,14380,Ciudad de México,Tlalpan,Ciudad de México,A.M.S.A
986,14380,Ciudad de México,Tlalpan,Ciudad de México,San Bartolo El Chico
987,14386,Ciudad de México,Tlalpan,Ciudad de México,Rancho los Colorines
988,14387,Ciudad de México,Tlalpan,Ciudad de México,Ex Hacienda San Juan de Dios
989,14388,Ciudad de México,Tlalpan,Ciudad de México,Guadalupe
990,14389,Ciudad de México,Tlalpan,Ciudad de México,Arenal de Guadalupe
991,14390,Ciudad de México,Tlalpan,Ciudad de México,Rinconada Las Hadas
992,14390,Ciudad de México,Tlalpan,Ciudad de México,Narciso Mendoza
993,14390,Ciudad de México,Tlalpan,Ciudad de México,Residencial Villa Coapa
994,14390,Ciudad de México,Tlalpan,Ciudad de México,Villa Coapa
995,14400,Ciudad de México,Tlalpan,Ciudad de México,San Andrés Totoltepec
996,14406,Ciudad de México,Tlalpan,Ciudad de México,Divisadero
997,14408,Ciudad de México,Tlalpan,Ciudad de México,Nuevo Renacimiento de Axalco
998,14409,Ciudad de México,Tlalpan,Ciudad de México,Tecorral
999,14410,Ciudad de México,Tlalpan,Ciudad de México,Fuentes Brotantes
1000,14420,Ciudad de México,Tlalpan,Ciudad de México,Cumbres de Tepetongo
1001,14420,Ciudad de México,Tlalpan,Ciudad de México,Mesa de los Hornos
1002,14420,Ciudad de México,Tlalpan,Ciudad de México,Santa Úrsula Xitla
1003,14426,Ciudad de México,Tlalpan,Ciudad de México,Texcaltenco
1004,14426,Ciudad de México,Tlalpan,Ciudad de México,Tlaxcaltenco la Mesa
1005,14427,Ciudad de México,Tlalpan,Ciudad de México,San Juan Tepeximilpa
1006,15640,Ciudad de México,Venustiano Carranza,Ciudad de México,Arenal 4a Sección
1007,15640,Ciudad de México,Venustiano Carranza,Ciudad de México,Arenal Puerto Aéreo
1008,15650,Ciudad de México,Venustiano Carranza,Ciudad de México,Ampliación Caracol
1009,15660,Ciudad de México,Venustiano Carranza,Ciudad de México,Arenal 3a Sección
1010,15670,Ciudad de México,Venustiano Carranza,Ciudad de México,Adolfo López Mateos
1011,15680,Ciudad de México,Venustiano Carranza,Ciudad de México,Arenal 2a Sección
1012,15700,Ciudad de México,Venustiano Carranza,Ciudad de México,Federal
1013,15710,Ciudad de México,Venustiano Carranza,Ciudad de México,Industrial Puerto Aéreo
1014,15730,Ciudad de México,Venustiano Carranza,Ciudad de México,4 Árboles
1015,15740,Ciudad de México,Venustiano Carranza,Ciudad de México,Aviación Civil
1016,15750,Ciudad de México,Venustiano Carranza,Ciudad de México,Ampliación Aviación Civil
1017,15800,Ciudad de México,Venustiano Carranza,Ciudad de México,Jamaica
1018,15810,Ciudad de México,Venustiano Carranza,Ciudad de México,Merced Balbuena
1019,15820,Ciudad de México,Venustiano Carranza,Ciudad de México,Lorenzo Boturini
1020,15830,Ciudad de México,Venustiano Carranza,Ciudad de México,Artes Gráficas
1021,15840,Ciudad de México,Venustiano Carranza,Ciudad de México,Sevilla
1022,15850,Ciudad de México,Venustiano Carranza,Ciudad de México,Magdalena Mixiuhca
1023,15860,Ciudad de México,Venustiano Carranza,Ciudad de México,La Magdalena Mixiuhca
1024,15870,Ciudad de México,Venustiano Carranza,Ciudad de México,Aarón Sáenz
1025,15900,Ciudad de México,Venustiano Carranza,Ciudad de México,Jardín Balbuena
1026,15960,Ciudad de México,Venustiano Carranza,Ciudad de México,Del Parque
1027,15970,Ciudad de México,Venustiano Carranza,Ciudad de México,Aeronáutica Militar
1028,15980,Ciudad de México,Venustiano Carranza,Ciudad de México,24 de Abril
1029,15990,Ciudad de México,Venustiano Carranza,Ciudad de México,Álvaro Obregón
1030,16000,Ciudad de México,Xochimilco,Ciudad de México,La Concepción Tlacoapa
1031,16000,Ciudad de México,Xochimilco,Ciudad de México,San Antonio
1032,16000,Ciudad de México,Xochimilco,Ciudad de México,San Juan
1033,16010,Ciudad de México,Xochimilco,Ciudad de México,Bosque Residencial del Sur
1034,16010,Ciudad de México,Xochimilco,Ciudad de México,Las Peritas
1035,16010,Ciudad de México,Xochimilco,Ciudad de México,Paseos del Sur
1036,16010,Ciudad de México,Xochimilco,Ciudad de México,San Bartolo El Chico
1037,16020,Ciudad de México,Xochimilco,Ciudad de México,San Juan Tepepan
1038,16020,Ciudad de México,Xochimilco,Ciudad de México,Santa María Tepepan
1039,16029,Ciudad de México,Xochimilco,Ciudad de México,Ampliación Tepepan
1040,16030,Ciudad de México,Xochimilco,Ciudad de México,Huichapan
1041,16030,Ciudad de México,Xochimilco,Ciudad de México,La Noria
1042,16030,Ciudad de México,Xochimilco,Ciudad de México,Potrero de San Bernardino
1043,16030,Ciudad de México,Xochimilco,Ciudad de México,Ampliación La Noria
1044,16034,Ciudad de México,Xochimilco,Ciudad de México,18
1045,16035,Ciudad de México,Xochimilco,Ciudad de México,San Lorenzo La Cebada
1046,16035,Ciudad de México,Xochimilco,Ciudad de México,Rinconada Coapa
1047,16036,Ciudad de México,Xochimilco,Ciudad de México,Mercado de Flores Plantas y Hortalizas
1048,16038,Ciudad de México,Xochimilco,Ciudad de México,Ampliación San Marcos Norte
1049,16040,Ciudad de México,Xochimilco,Ciudad de México,La Asunción
1050,16040,Ciudad de México,Xochimilco,Ciudad de México,San Lorenzo
1051,16050,Ciudad de México,Xochimilco,Ciudad de México,Jardines del Sur
1052,16050,Ciudad de México,Xochimilco,Ciudad de México,San Marcos
1053,16050,Ciudad de México,Xochimilco,Ciudad de México,Tierra Nueva
1054,16059,Ciudad de México,Xochimilco,Ciudad de México,"Pblo. Stgo.Tepalcatlalpan, U. H. Rinconada del Sur"
1055,16060,Ciudad de México,Xochimilco,Ciudad de México,El Mirador
1056,16070,Ciudad de México,Xochimilco,Ciudad de México,Belén
1057,16070,Ciudad de México,Xochimilco,Ciudad de México,El Rosario
1058,16070,Ciudad de México,Xochimilco,Ciudad de México,La Guadalupita
1059,16070,Ciudad de México,Xochimilco,Ciudad de México,Santa Crucita
1060,1000,Ciudad de México,Álvaro Obregón,Ciudad de México,San Ángel
1061,1010,Ciudad de México,Álvaro Obregón,Ciudad de México,Los Alpes
1062,1020,Ciudad de México,Álvaro Obregón,Ciudad de México,Guadalupe Inn
1063,1030,Ciudad de México,Álvaro Obregón,Ciudad de México,Axotla
1064,1030,Ciudad de México,Álvaro Obregón,Ciudad de México,Florida
1065,1040,Ciudad de México,Álvaro Obregón,Ciudad de México,Campestre
1066,1049,Ciudad de México,Álvaro Obregón,Ciudad de México,Tlacopac
1067,1050,Ciudad de México,Álvaro Obregón,Ciudad de México,Ex-Hacienda de Guadalupe Chimalistac
1068,1060,Ciudad de México,Álvaro Obregón,Ciudad de México,Altavista
1069,1060,Ciudad de México,Álvaro Obregón,Ciudad de México,San Ángel Inn
1070,1070,Ciudad de México,Álvaro Obregón,Ciudad de México,Chimalistac
1071,1080,Ciudad de México,Álvaro Obregón,Ciudad de México,Progreso Tizapan
1072,1089,Ciudad de México,Álvaro Obregón,Ciudad de México,Ermita Tizapan
1073,1090,Ciudad de México,Álvaro Obregón,Ciudad de México,La Otra Banda
1074,1090,Ciudad de México,Álvaro Obregón,Ciudad de México,Loreto
1075,1090,Ciudad de México,Álvaro Obregón,Ciudad de México,Tizapan
1076,1100,Ciudad de México,Álvaro Obregón,Ciudad de México,Pólvora
1077,1109,Ciudad de México,Álvaro Obregón,Ciudad de México,La Conchita
1078,1110,Ciudad de México,Álvaro Obregón,Ciudad de México,Belém de las Flores
1079,1110,Ciudad de México,Álvaro Obregón,Ciudad de México,El Capulín
1080,1110,Ciudad de México,Álvaro Obregón,Ciudad de México,Ampliación El Capulín
1081,1110,Ciudad de México,Álvaro Obregón,Ciudad de México,Liberales de 1857
1082,1120,Ciudad de México,Álvaro Obregón,Ciudad de México,Acueducto
1083,1120,Ciudad de México,Álvaro Obregón,Ciudad de México,Cove
1084,1120,Ciudad de México,Álvaro Obregón,Ciudad de México,Hidalgo
1085,1120,Ciudad de México,Álvaro Obregón,Ciudad de México,Las Américas
1086,1125,Ciudad de México,Álvaro Obregón,Ciudad de México,Ampliación Acueducto
1087,1130,Ciudad de México,Álvaro Obregón,Ciudad de México,Paraíso
1088,1130,Ciudad de México,Álvaro Obregón,Ciudad de México,Molino de Santo Domingo
1089,1130,Ciudad de México,Álvaro Obregón,Ciudad de México,Real del Monte
1090,1139,Ciudad de México,Álvaro Obregón,Ciudad de México,Reacomodo Pino Suárez
1091,1140,Ciudad de México,Álvaro Obregón,Ciudad de México,Bellavista
1092,1140,Ciudad de México,Álvaro Obregón,Ciudad de México,José Maria Pino Suárez
1093,1150,Ciudad de México,Álvaro Obregón,Ciudad de México,Cristo Rey
1094,1150,Ciudad de México,Álvaro Obregón,Ciudad de México,Tolteca
1095,1160,Ciudad de México,Álvaro Obregón,Ciudad de México,Bosque
1096,1160,Ciudad de México,Álvaro Obregón,Ciudad de México,Isidro Fabela
1097,1160,Ciudad de México,Álvaro Obregón,Ciudad de México,Maria G. de García Ruiz
1098,1160,Ciudad de México,Álvaro Obregón,Ciudad de México,1a Victoria
1099,1170,Ciudad de México,Álvaro Obregón,Ciudad de México,Abraham M. González
1100,1180,Ciudad de México,Álvaro Obregón,Ciudad de México,Carola
1101,1180,Ciudad de México,Álvaro Obregón,Ciudad de México,8 de Agosto
1102,1180,Ciudad de México,Álvaro Obregón,Ciudad de México,San Pedro de los Pinos
1103,1200,Ciudad de México,Álvaro Obregón,Ciudad de México,Arturo Martínez
1104,1210,Ciudad de México,Álvaro Obregón,Ciudad de México,Santa Fe
1105,1219,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de Santa Fe
1106,1220,Ciudad de México,Álvaro Obregón,Ciudad de México,Bonanza
1107,1220,Ciudad de México,Álvaro Obregón,Ciudad de México,Cuevitas
1108,1220,Ciudad de México,Álvaro Obregón,Ciudad de México,El Cuernito
1109,1220,Ciudad de México,Álvaro Obregón,Ciudad de México,Mártires de Tacubaya
1110,1220,Ciudad de México,Álvaro Obregón,Ciudad de México,Zenón Delgado
1111,1619,Ciudad de México,Álvaro Obregón,Ciudad de México,Rinconada de Tarango
1112,1620,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de Tarango
1113,1630,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de Puerta Grande
1114,1630,Ciudad de México,Álvaro Obregón,Ciudad de México,Puerta Grande
1115,1630,Ciudad de México,Álvaro Obregón,Ciudad de México,Los Juristas
1116,1640,Ciudad de México,Álvaro Obregón,Ciudad de México,Herón Proal
1117,1645,Ciudad de México,Álvaro Obregón,Ciudad de México,Ponciano Arriaga
1118,1650,Ciudad de México,Álvaro Obregón,Ciudad de México,La Milagrosa
1119,1650,Ciudad de México,Álvaro Obregón,Ciudad de México,Palmas Axotitla
1120,1650,Ciudad de México,Álvaro Obregón,Ciudad de México,Tlacuitlapa
1121,1650,Ciudad de México,Álvaro Obregón,Ciudad de México,Ampliación Tlacuitlapa
1122,1650,Ciudad de México,Álvaro Obregón,Ciudad de México,2o Reacomodo Tlacuitlapa
1123,1650,Ciudad de México,Álvaro Obregón,Ciudad de México,El Ruedo
1124,1650,Ciudad de México,Álvaro Obregón,Ciudad de México,Santa Lucía Chantepec
1125,1700,Ciudad de México,Álvaro Obregón,Ciudad de México,La Joyita del Pueblo Tetelpan
1126,1700,Ciudad de México,Álvaro Obregón,Ciudad de México,Ocotillos del Pueblo Tetelpan
1127,1700,Ciudad de México,Álvaro Obregón,Ciudad de México,San Agustín del Pueblo Tetelpan
1128,1700,Ciudad de México,Álvaro Obregón,Ciudad de México,2a Del Moral del Pueblo Tetelpan
1129,1700,Ciudad de México,Álvaro Obregón,Ciudad de México,Tecalcapa del Pueblo Tetelpan
1130,1700,Ciudad de México,Álvaro Obregón,Ciudad de México,Tetelpan
1131,1708,Ciudad de México,Álvaro Obregón,Ciudad de México,El Encino del Pueblo Tetelpan
1132,1708,Ciudad de México,Álvaro Obregón,Ciudad de México,El Mirador del Pueblo Tetelpan
1133,1710,Ciudad de México,Álvaro Obregón,Ciudad de México,Las Águilas
1134,1710,Ciudad de México,Álvaro Obregón,Ciudad de México,Ampliación Alpes
1135,1720,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de Guadalupe
1136,1729,Ciudad de México,Álvaro Obregón,Ciudad de México,Alcantarilla
1137,1730,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de las Águilas
1138,1730,Ciudad de México,Álvaro Obregón,Ciudad de México,Puente Colorado
1139,1740,Ciudad de México,Álvaro Obregón,Ciudad de México,La Peñita del Pueblo Tetelpan
1140,1740,Ciudad de México,Álvaro Obregón,Ciudad de México,San Clemente Norte
1141,1740,Ciudad de México,Álvaro Obregón,Ciudad de México,San Clemente Sur
1142,1750,Ciudad de México,Álvaro Obregón,Ciudad de México,Las Águilas 1a Sección
1143,1750,Ciudad de México,Álvaro Obregón,Ciudad de México,Las Águilas 2o Parque
1144,1750,Ciudad de México,Álvaro Obregón,Ciudad de México,Las Águilas 3er Parque
1145,1759,Ciudad de México,Álvaro Obregón,Ciudad de México,Ampliación Las Águilas
1146,1760,Ciudad de México,Álvaro Obregón,Ciudad de México,Atlamaya
1147,1760,Ciudad de México,Álvaro Obregón,Ciudad de México,Flor de María
1148,1760,Ciudad de México,Álvaro Obregón,Ciudad de México,La Herradura del Pueblo Tetelpan
1149,1770,Ciudad de México,Álvaro Obregón,Ciudad de México,La Angostura
1150,1770,Ciudad de México,Álvaro Obregón,Ciudad de México,San José del Olivar
1151,1780,Ciudad de México,Álvaro Obregón,Ciudad de México,Olivar de los Padres
1152,1780,Ciudad de México,Álvaro Obregón,Ciudad de México,Tizampampano del Pueblo Tetelpan
1153,1789,Ciudad de México,Álvaro Obregón,Ciudad de México,Miguel Hidalgo
1154,1790,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de los Ángeles del Pueblo Tetelpan
1155,1790,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de San Ángel Inn
1156,1800,Ciudad de México,Álvaro Obregón,Ciudad de México,San Bartolo Ameyalco
1157,1807,Ciudad de México,Álvaro Obregón,Ciudad de México,Rancho San Francisco Pueblo San Bartolo Ameyalco
1158,1810,Ciudad de México,Álvaro Obregón,Ciudad de México,Villa Verdún
1159,1820,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas Axomiatla
1160,1820,Ciudad de México,Álvaro Obregón,Ciudad de México,Ejido San Mateo
1161,1830,Ciudad de México,Álvaro Obregón,Ciudad de México,Santa Rosa Xochiac
1162,1840,Ciudad de México,Álvaro Obregón,Ciudad de México,Torres de Potrero
1163,1849,Ciudad de México,Álvaro Obregón,Ciudad de México,Rincón de la Bolsa
1164,1849,Ciudad de México,Álvaro Obregón,Ciudad de México,Rancho del Carmen del Pueblo San Bartolo Ameyalco
1165,4020,Ciudad de México,Coyoacán,Ciudad de México,La Concepción
1166,4030,Ciudad de México,Coyoacán,Ciudad de México,San Lucas
1167,4040,Ciudad de México,Coyoacán,Ciudad de México,Parque San Andrés
1168,4100,Ciudad de México,Coyoacán,Ciudad de México,Del Carmen
1169,4120,Ciudad de México,Coyoacán,Ciudad de México,San Diego Churubusco
1170,4120,Ciudad de México,Coyoacán,Ciudad de México,San Mateo
1171,4200,Ciudad de México,Coyoacán,Ciudad de México,Campestre Churubusco
1172,4210,Ciudad de México,Coyoacán,Ciudad de México,Churubusco Country Club
1173,4230,Ciudad de México,Coyoacán,Ciudad de México,Prado Churubusco
1174,4240,Ciudad de México,Coyoacán,Ciudad de México,Hermosillo
1175,4250,Ciudad de México,Coyoacán,Ciudad de México,Paseos de Taxqueña
1176,4260,Ciudad de México,Coyoacán,Ciudad de México,San Francisco Culhuacán Barrio de San Francisco
1177,4260,Ciudad de México,Coyoacán,Ciudad de México,San Francisco Culhuacán Barrio de La Magdalena
1178,4260,Ciudad de México,Coyoacán,Ciudad de México,San Francisco Culhuacán Barrio de Santa Ana
1179,4260,Ciudad de México,Coyoacán,Ciudad de México,San Francisco Culhuacán Barrio de San Juan
1180,4300,Ciudad de México,Coyoacán,Ciudad de México,Ajusco
1181,4310,Ciudad de México,Coyoacán,Ciudad de México,Romero de Terreros
1182,4318,Ciudad de México,Coyoacán,Ciudad de México,Oxtopulco Universidad
1183,4320,Ciudad de México,Coyoacán,Ciudad de México,Cuadrante de San Francisco
1184,4320,Ciudad de México,Coyoacán,Ciudad de México,Pedregal de San Francisco
1185,4330,Ciudad de México,Coyoacán,Ciudad de México,El Rosedal
1186,4330,Ciudad de México,Coyoacán,Ciudad de México,Los Reyes
1187,4330,Ciudad de México,Coyoacán,Ciudad de México,Del Niño Jesús
1188,4340,Ciudad de México,Coyoacán,Ciudad de México,Copilco El Bajo
1189,4360,Ciudad de México,Coyoacán,Ciudad de México,Copilco El Alto
1190,4360,Ciudad de México,Coyoacán,Ciudad de México,Copilco Universidad
1191,4369,Ciudad de México,Coyoacán,Ciudad de México,Pedregal de Santo Domingo
1192,4370,Ciudad de México,Coyoacán,Ciudad de México,Atlántida
1193,4370,Ciudad de México,Coyoacán,Ciudad de México,Ciudad Jardín
1194,4380,Ciudad de México,Coyoacán,Ciudad de México,El Rosario
1195,4380,Ciudad de México,Coyoacán,Ciudad de México,La Candelaria
1196,4390,Ciudad de México,Coyoacán,Ciudad de México,Huayamilpas
1197,4390,Ciudad de México,Coyoacán,Ciudad de México,Nueva Díaz Ordaz
1198,4400,Ciudad de México,Coyoacán,Ciudad de México,Educación
1199,4410,Ciudad de México,Coyoacán,Ciudad de México,Petrolera Taxqueña
1200,4420,Ciudad de México,Coyoacán,Ciudad de México,Ex-Ejido de San Francisco Culhuacán
1201,4440,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección V
1202,4440,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección II
1203,4440,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección I
1204,4450,Ciudad de México,Coyoacán,Ciudad de México,El Centinela
1205,4460,Ciudad de México,Coyoacán,Ciudad de México,Avante
1206,4470,Ciudad de México,Coyoacán,Ciudad de México,Presidentes Ejidales 1a Sección
1207,4470,Ciudad de México,Coyoacán,Ciudad de México,Presidentes Ejidales 2a Sección
1208,4480,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección VI
1209,4480,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección III
1210,4480,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM CROC
1211,4480,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección X-A
1212,4489,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección VII
1213,4490,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Sección Piloto
1214,4490,Ciudad de México,Coyoacán,Ciudad de México,Culhuacán CTM Canal Nacional
1215,4500,Ciudad de México,Coyoacán,Ciudad de México,Jardines del Pedregal de San Ángel
1216,4510,Ciudad de México,Coyoacán,Ciudad de México,Universidad Nacional Autónoma de México
1217,4519,Ciudad de México,Coyoacán,Ciudad de México,La Otra Banda
1218,4530,Ciudad de México,Coyoacán,Ciudad de México,Insurgentes Cuicuilco
1219,4600,Ciudad de México,Coyoacán,Ciudad de México,Pedregal de Santa Úrsula
1220,4610,Ciudad de México,Coyoacán,Ciudad de México,Xotepingo
1221,7180,Ciudad de México,Gustavo A. Madero,Ciudad de México,Cocoyotes
1222,7180,Ciudad de México,Gustavo A. Madero,Ciudad de México,General Felipe Berriozabal
1223,7180,Ciudad de México,Gustavo A. Madero,Ciudad de México,Ampliación Cocoyotes
1224,7183,Ciudad de México,Gustavo A. Madero,Ciudad de México,6 de Junio
1225,7187,Ciudad de México,Gustavo A. Madero,Ciudad de México,Vista Hermosa
1226,7188,Ciudad de México,Gustavo A. Madero,Ciudad de México,Tlalpexco
1227,7189,Ciudad de México,Gustavo A. Madero,Ciudad de México,Ahuehuetes
1228,7190,Ciudad de México,Gustavo A. Madero,Ciudad de México,Valle de Madero
1229,7199,Ciudad de México,Gustavo A. Madero,Ciudad de México,Del Carmen
1230,7200,Ciudad de México,Gustavo A. Madero,Ciudad de México,Cuautepec de Madero
1231,7207,Ciudad de México,Gustavo A. Madero,Ciudad de México,Del Bosque
1232,7209,Ciudad de México,Gustavo A. Madero,Ciudad de México,Guadalupe Victoria Cuautepec
1233,7210,Ciudad de México,Gustavo A. Madero,Ciudad de México,Chalma de Guadalupe
1234,7214,Ciudad de México,Gustavo A. Madero,Ciudad de México,Ampliación Chalma de Guadalupe
1235,7220,Ciudad de México,Gustavo A. Madero,Ciudad de México,Castillo Chico
1236,7220,Ciudad de México,Gustavo A. Madero,Ciudad de México,Castillo Grande
1237,7224,Ciudad de México,Gustavo A. Madero,Ciudad de México,Ampliación Castillo Grande
1238,7230,Ciudad de México,Gustavo A. Madero,Ciudad de México,Zona Escolar
1239,7239,Ciudad de México,Gustavo A. Madero,Ciudad de México,Zona Escolar Oriente
1240,7240,Ciudad de México,Gustavo A. Madero,Ciudad de México,El Arbolillo
1241,7250,Ciudad de México,Gustavo A. Madero,Ciudad de México,Benito Juárez
1242,7259,Ciudad de México,Gustavo A. Madero,Ciudad de México,Ampliación Benito Juárez
1243,7268,Ciudad de México,Gustavo A. Madero,Ciudad de México,Solidaridad Nacional
1244,7270,Ciudad de México,Gustavo A. Madero,Ciudad de México,Residencial Acueducto de Guadalupe
1245,7279,Ciudad de México,Gustavo A. Madero,Ciudad de México,Acueducto de Guadalupe
1246,7280,Ciudad de México,Gustavo A. Madero,Ciudad de México,Jorge Negrete
1247,7290,Ciudad de México,Gustavo A. Madero,Ciudad de México,La Pastora
1248,7300,Ciudad de México,Gustavo A. Madero,Ciudad de México,Lindavista Norte
1249,7300,Ciudad de México,Gustavo A. Madero,Ciudad de México,Lindavista Sur
1250,7310,Ciudad de México,Gustavo A. Madero,Ciudad de México,Candelaria Ticomán
1251,7320,Ciudad de México,Gustavo A. Madero,Ciudad de México,La Purísima Ticomán
1252,7320,Ciudad de México,Gustavo A. Madero,Ciudad de México,Residencial la Escalera
1253,7330,Ciudad de México,Gustavo A. Madero,Ciudad de México,Santa María Ticomán
1254,7340,Ciudad de México,Gustavo A. Madero,Ciudad de México,La Laguna Ticomán
1255,7340,Ciudad de México,Gustavo A. Madero,Ciudad de México,San José Ticomán
1256,7350,Ciudad de México,Gustavo A. Madero,Ciudad de México,Guadalupe Ticomán
1257,7350,Ciudad de México,Gustavo A. Madero,Ciudad de México,San Juan y Guadalupe Ticomán
1258,7359,Ciudad de México,Gustavo A. Madero,Ciudad de México,San Rafael Ticomán
1259,7360,Ciudad de México,Gustavo A. Madero,Ciudad de México,San Pedro Zacatenco
1260,7363,Ciudad de México,Gustavo A. Madero,Ciudad de México,Lomas de San Juan Ixhuatepec 2a Sección
1261,7369,Ciudad de México,Gustavo A. Madero,Ciudad de México,Residencial Zacatenco
1262,7370,Ciudad de México,Gustavo A. Madero,Ciudad de México,Capultitlan
